time,open,high,low,close,volume
2024-11-11 05:00:00,976.1,983.95,974.45,983.66,3333
2024-11-11 09:00:00,983.65,987.52,974.22,978.16,3595
2024-11-11 13:00:00,978.26,978.49,970.49,972.46,4956
2024-11-11 17:00:00,973.06,975.06,961.06,962.17,4332
2024-11-11 21:00:00,962.11,966.22,960.74,965.3,1260
2024-11-12 01:00:00,963.19,965.63,959.64,960.94,4069
2024-11-12 05:00:00,960.98,962.06,952.91,954.69,4802
2024-11-12 09:00:00,954.75,956.32,947.47,950.67,4948
2024-11-12 13:00:00,950.68,959.87,949.49,950.52,5724
2024-11-12 17:00:00,950.32,951.22,939.25,946.67,4672
2024-11-12 21:00:00,946.57,949.02,946.26,947.78,1794
2024-11-13 01:00:00,946.83,954.7,945.43,954.43,4004
2024-11-13 05:00:00,954.42,955.48,950.96,951.01,4608
2024-11-13 09:00:00,951.04,951.94,946.46,948.75,4232
2024-11-13 13:00:00,948.74,950.41,937.32,937.35,6172
2024-11-13 17:00:00,937.36,942.98,936.67,938.51,5250
2024-11-13 21:00:00,938.4,941.25,936.02,936.02,1429
2024-11-14 01:00:00,935.7,938.58,932.73,933.66,3712
2024-11-14 05:00:00,933.52,936.67,931.45,932.72,3925
2024-11-14 09:00:00,932.68,938.86,927.73,932.08,4056
2024-11-14 13:00:00,932.2,939.2,929.12,932.45,4969
2024-11-14 17:00:00,932.32,942.5,932.32,938.74,4410
2024-11-14 21:00:00,938.79,943.59,937.49,938.41,2155
2024-11-15 01:00:00,938.45,942.75,933.15,942.54,4137
2024-11-15 05:00:00,942.57,944.0,935.96,937.4,3653
2024-11-15 09:00:00,937.41,951.5,936.51,949.4,3180
2024-11-15 13:00:00,949.5,951.3,942.11,949.0,4737
2024-11-15 17:00:00,948.88,950.89,939.47,941.05,5035
2024-11-15 21:00:00,941.14,941.53,938.02,940.71,1891
2024-11-18 01:00:00,939.97,953.58,939.55,951.95,3050
2024-11-18 05:00:00,952.35,954.95,948.81,951.48,3310
2024-11-18 09:00:00,951.53,958.46,948.51,957.59,2889
2024-11-18 13:00:00,957.54,963.51,953.86,961.27,4150
2024-11-18 17:00:00,961.22,969.71,960.47,967.53,3466
2024-11-18 21:00:00,967.43,967.98,966.53,966.91,1072
2024-11-19 01:00:00,966.7,970.39,964.85,970.28,3547
2024-11-19 05:00:00,970.27,972.59,968.25,970.79,4239
2024-11-19 09:00:00,970.75,970.75,962.01,967.35,5110
2024-11-19 13:00:00,967.4,974.36,963.85,969.48,4958
2024-11-19 17:00:00,969.51,975.96,969.28,974.47,5045
2024-11-19 21:00:00,974.54,976.06,972.97,972.97,1826
2024-11-20 01:00:00,973.8,975.56,971.66,975.06,2488
2024-11-20 05:00:00,975.16,975.86,969.96,971.5,2084
2024-11-20 09:00:00,971.61,972.28,962.34,963.26,3203
2024-11-20 13:00:00,963.06,972.39,961.02,963.46,4120
2024-11-20 17:00:00,963.56,966.13,958.64,959.86,4159
2024-11-20 21:00:00,959.77,961.54,958.96,960.9,1599
2024-11-21 01:00:00,959.7,965.58,959.4,963.46,3652
2024-11-21 05:00:00,963.46,967.64,962.26,966.78,3132
2024-11-21 09:00:00,966.76,968.65,953.93,957.62,4207
2024-11-21 13:00:00,957.72,961.77,955.36,956.86,4925
2024-11-21 17:00:00,956.82,967.84,956.55,965.3,4544
2024-11-21 21:00:00,965.46,966.16,962.04,962.76,959
2024-11-22 01:00:00,963.03,967.34,961.93,966.64,3046
2024-11-22 05:00:00,966.63,968.4,957.86,963.77,3948
2024-11-22 09:00:00,963.68,972.82,956.26,963.12,5388
2024-11-22 13:00:00,963.11,967.21,958.76,966.8,6377
2024-11-22 17:00:00,966.9,969.66,964.16,965.96,4276
2024-11-22 21:00:00,965.96,966.46,962.46,963.8,1453
2024-11-25 01:00:00,965.64,970.31,959.76,959.76,3227
2024-11-25 05:00:00,959.71,960.31,951.44,954.33,3969
2024-11-25 09:00:00,954.34,954.35,945.25,953.44,3778
2024-11-25 13:00:00,953.49,958.56,946.06,951.18,4360
2024-11-25 17:00:00,951.23,951.5,938.09,940.24,5063
2024-11-25 21:00:00,940.16,940.9,938.62,939.21,1299
2024-11-26 01:00:00,937.95,939.59,931.44,938.73,5362
2024-11-26 05:00:00,938.66,941.73,936.16,936.73,3326
2024-11-26 09:00:00,936.72,937.04,926.5,934.74,4011
2024-11-26 13:00:00,934.7,938.77,926.1,929.01,4857
2024-11-26 17:00:00,929.03,935.04,924.65,924.88,4399
2024-11-26 21:00:00,924.97,929.08,924.74,928.6,1808
2024-11-27 01:00:00,927.2,931.13,925.18,929.89,4689
2024-11-27 05:00:00,929.88,933.96,928.11,933.96,3998
2024-11-27 09:00:00,933.96,937.3,929.28,933.12,4701
2024-11-27 13:00:00,933.02,939.9,926.5,938.98,4232
2024-11-27 17:00:00,938.85,939.2,927.48,929.05,3992
2024-11-27 21:00:00,929.06,930.52,927.71,928.62,1590
2024-11-28 01:00:00,928.93,932.95,927.2,929.46,3879
2024-11-28 05:00:00,929.38,932.31,928.0,930.92,3300
2024-11-28 09:00:00,931.0,938.16,929.11,934.66,2683
2024-11-28 13:00:00,934.67,937.51,931.91,934.47,2789
2024-11-28 17:00:00,935.14,936.01,932.16,933.18,1479
2024-11-29 01:00:00,932.45,939.97,931.82,939.75,3648
2024-11-29 05:00:00,939.75,944.7,938.99,943.78,4053
2024-11-29 09:00:00,943.71,944.56,940.42,941.44,2851
2024-11-29 13:00:00,941.39,946.45,936.85,939.65,3652
2024-11-29 17:00:00,939.65,952.05,939.25,950.21,3192
2024-12-02 01:00:00,946.29,946.29,940.9,940.9,4585
2024-12-02 05:00:00,941.11,943.51,937.98,939.91,3200
2024-12-02 09:00:00,939.93,944.95,936.95,944.06,2513
2024-12-02 13:00:00,944.16,949.16,939.03,941.42,3474
2024-12-02 17:00:00,941.42,947.04,937.16,944.5,4222
2024-12-02 21:00:00,944.5,947.06,944.3,944.85,1795
2024-12-03 01:00:00,946.57,948.72,940.85,941.59,3770
2024-12-03 05:00:00,941.56,948.51,940.79,948.05,4176
2024-12-03 09:00:00,948.11,958.13,947.22,956.45,5913
2024-12-03 13:00:00,956.5,960.1,949.27,954.01,5836
2024-12-03 17:00:00,954.0,957.09,951.14,955.97,6321
2024-12-03 21:00:00,956.03,956.08,950.93,951.01,3538
2024-12-04 01:00:00,951.4,952.74,948.44,951.85,4411
2024-12-04 05:00:00,951.84,953.89,948.0,953.89,5690
2024-12-04 09:00:00,953.66,953.94,939.47,940.09,5617
2024-12-04 13:00:00,940.09,942.62,931.32,938.78,6292
2024-12-04 17:00:00,938.81,949.28,936.18,941.34,6625
2024-12-04 21:00:00,939.77,942.86,939.21,939.48,3180
2024-12-05 01:00:00,940.8,947.02,940.2,941.78,6742
2024-12-05 05:00:00,941.8,944.32,940.31,943.5,7705
2024-12-05 09:00:00,943.49,950.17,943.14,945.55,4851
2024-12-05 13:00:00,945.25,947.45,938.06,940.4,6288
2024-12-05 17:00:00,939.99,940.84,934.05,937.12,7195
2024-12-05 21:00:00,937.13,940.35,937.13,937.93,3974
2024-12-06 01:00:00,938.31,942.54,933.9,941.9,7537
2024-12-06 05:00:00,941.92,946.95,940.07,941.62,7809
2024-12-06 09:00:00,941.67,942.92,933.39,935.05,4757
2024-12-06 13:00:00,935.1,941.18,930.16,931.06,7916
2024-12-06 17:00:00,931.06,936.12,928.32,928.68,6763
2024-12-06 21:00:00,928.58,930.76,927.78,930.28,3291
2024-12-09 01:00:00,930.4,937.81,927.95,937.53,8641
2024-12-09 05:00:00,937.55,937.55,930.6,935.52,7687
2024-12-09 09:00:00,935.28,952.61,934.98,951.21,5125
2024-12-09 13:00:00,951.21,956.11,945.65,953.8,7946
2024-12-09 17:00:00,954.11,954.34,943.72,944.43,7722
2024-12-09 21:00:00,944.43,944.47,938.81,939.44,4224
2024-12-10 01:00:00,941.1,944.21,936.74,939.67,7764
2024-12-10 05:00:00,939.74,940.1,935.18,937.33,8292
2024-12-10 09:00:00,937.37,942.03,932.56,941.7,5926
2024-12-10 13:00:00,941.71,944.91,933.03,933.88,7186
2024-12-10 17:00:00,933.95,944.15,932.98,942.2,7255
2024-12-10 21:00:00,942.16,943.68,939.53,939.79,4078
2024-12-11 01:00:00,940.87,949.13,939.8,948.36,6856
2024-12-11 05:00:00,948.25,948.58,936.97,939.84,6319
2024-12-11 09:00:00,940.05,940.61,930.96,934.41,5351
2024-12-11 13:00:00,934.41,940.36,931.76,938.68,5575
2024-12-11 17:00:00,938.87,943.11,933.85,937.69,6446
2024-12-11 21:00:00,937.74,940.86,937.57,937.6,3490
2024-12-12 01:00:00,939.45,948.38,939.13,943.68,7241
2024-12-12 05:00:00,943.67,949.66,943.46,949.2,7025
2024-12-12 09:00:00,949.35,951.06,940.67,943.07,4860
2024-12-12 13:00:00,943.03,944.59,932.76,939.31,7177
2024-12-12 17:00:00,938.8,939.63,930.71,933.05,7339
2024-12-12 21:00:00,933.05,934.46,931.12,931.93,4079
2024-12-13 01:00:00,928.2,935.95,928.09,933.08,6317
2024-12-13 05:00:00,933.08,935.27,930.92,934.78,6061
2024-12-13 09:00:00,934.9,939.89,929.57,938.04,6620
2024-12-13 13:00:00,937.82,939.53,922.95,924.1,6652
2024-12-13 17:00:00,924.27,926.29,918.61,923.46,6604
2024-12-13 21:00:00,923.48,924.87,920.77,922.31,3798
2024-12-16 01:00:00,922.43,925.86,919.91,920.48,6835
2024-12-16 05:00:00,920.53,924.11,918.21,922.64,6720
2024-12-16 09:00:00,922.84,929.23,921.56,923.12,6263
2024-12-16 13:00:00,923.13,945.04,922.21,940.79,5662
2024-12-16 17:00:00,940.89,945.07,936.32,937.31,5103
2024-12-16 21:00:00,937.28,939.05,936.63,937.27,3107
2024-12-17 01:00:00,937.59,943.49,935.6,937.26,6588
2024-12-17 05:00:00,937.23,938.05,931.94,933.87,6658
2024-12-17 09:00:00,933.79,938.16,925.45,927.54,5550
2024-12-17 13:00:00,927.55,937.28,927.04,931.86,5429
2024-12-17 17:00:00,931.75,941.8,931.05,939.01,5961
2024-12-17 21:00:00,939.03,939.98,938.02,938.4,3368
2024-12-18 01:00:00,939.3,942.43,937.72,940.0,7276
2024-12-18 05:00:00,940.02,942.7,936.6,941.09,6489
2024-12-18 09:00:00,940.81,941.5,932.63,935.47,5900
2024-12-18 13:00:00,935.48,937.13,924.98,927.91,4755
2024-12-18 17:00:00,927.86,934.86,925.04,934.74,4853
2024-12-18 21:00:00,934.68,934.68,919.9,919.93,6279
2024-12-19 01:00:00,922.21,928.02,916.45,927.49,6298
2024-12-19 05:00:00,927.53,929.27,925.65,929.22,3871
2024-12-19 09:00:00,929.22,933.55,925.3,926.77,6384
2024-12-19 13:00:00,926.82,932.91,922.99,924.45,7979
2024-12-19 17:00:00,924.4,927.02,920.58,926.61,7385
2024-12-19 21:00:00,926.66,927.48,923.53,923.53,3613
2024-12-20 01:00:00,925.2,926.78,918.17,920.36,7284
2024-12-20 05:00:00,920.39,923.38,918.09,921.45,7017
2024-12-20 09:00:00,921.4,931.03,916.98,928.52,6074
2024-12-20 13:00:00,928.23,931.65,926.14,929.82,6329
2024-12-20 17:00:00,930.32,934.95,927.95,927.98,7234
2024-12-20 21:00:00,928.02,931.1,924.12,924.66,4311
2024-12-23 01:00:00,930.79,938.59,929.92,938.0,4924
2024-12-23 05:00:00,938.47,938.85,933.62,934.28,4387
2024-12-23 09:00:00,934.31,941.8,934.16,936.59,5281
2024-12-23 13:00:00,936.6,945.41,934.2,941.18,6992
2024-12-23 17:00:00,941.22,945.53,935.03,939.86,4853
2024-12-23 21:00:00,940.26,942.5,938.84,940.11,682
2024-12-24 01:00:00,938.4,944.62,938.25,940.97,6208
2024-12-24 05:00:00,940.97,944.25,939.4,941.58,6706
2024-12-24 09:00:00,941.56,944.65,938.35,944.44,4347
2024-12-24 13:00:00,944.41,946.14,941.3,942.59,5070
2024-12-24 17:00:00,942.62,947.65,941.34,942.62,4612
2024-12-26 01:00:00,945.32,949.06,937.99,943.31,3870
2024-12-26 05:00:00,943.36,944.95,941.28,941.28,5603
2024-12-26 09:00:00,941.7,942.67,937.14,938.41,1660
2024-12-26 13:00:00,938.37,943.62,935.16,941.5,4736
2024-12-26 17:00:00,941.72,941.99,932.0,938.08,6549
2024-12-26 21:00:00,938.07,939.87,935.96,936.21,3101
2024-12-27 01:00:00,937.16,942.88,935.17,939.93,6876
2024-12-27 05:00:00,939.97,942.6,936.05,936.67,7240
2024-12-27 09:00:00,936.75,940.96,934.79,937.68,4365
2024-12-27 13:00:00,937.77,939.15,925.47,926.54,6485
2024-12-27 17:00:00,925.77,925.77,918.46,925.54,6292
2024-12-27 21:00:00,925.68,926.16,921.25,922.59,3056
2024-12-30 01:00:00,922.08,924.03,920.46,922.62,1673
2024-12-30 05:00:00,922.63,923.93,918.11,918.98,6186
2024-12-30 09:00:00,918.99,930.76,917.24,921.36,3335
2024-12-30 13:00:00,921.39,924.86,911.62,914.07,5103
2024-12-30 17:00:00,913.99,915.4,901.9,909.34,5453
2024-12-30 21:00:00,909.33,910.03,903.84,904.22,2873
2024-12-31 01:00:00,905.41,909.39,901.82,909.04,5869
2024-12-31 05:00:00,909.14,913.35,906.44,912.31,5927
2024-12-31 09:00:00,915.0,918.76,910.22,910.4,3271
2024-12-31 13:00:00,910.42,911.22,902.56,909.78,6407
2024-12-31 17:00:00,909.74,913.31,906.16,907.85,4789
2025-01-02 01:00:00,907.16,917.64,907.07,915.35,7803
2025-01-02 05:00:00,915.38,916.72,913.79,916.02,6301
2025-01-02 09:00:00,915.96,922.47,908.24,916.6,4918
2025-01-02 13:00:00,916.6,924.54,913.98,920.76,7152
2025-01-02 17:00:00,920.63,925.22,915.85,921.55,7748
2025-01-02 21:00:00,921.46,926.0,920.56,921.46,3965
2025-01-03 01:00:00,922.14,929.88,922.08,928.94,4876
2025-01-03 05:00:00,928.95,929.35,924.4,927.04,3997
2025-01-03 09:00:00,926.93,935.11,923.41,931.53,5582
2025-01-03 13:00:00,931.66,941.08,931.05,937.78,5263
2025-01-03 17:00:00,936.59,942.3,936.43,939.84,5496
2025-01-03 21:00:00,939.85,941.29,934.78,934.8,3487
2025-01-06 01:00:00,937.81,938.34,932.55,937.57,4592
2025-01-06 05:00:00,937.22,937.37,930.33,934.2,5030
2025-01-06 09:00:00,934.11,947.3,933.91,942.31,5298
2025-01-06 13:00:00,942.32,950.86,935.82,941.32,8118
2025-01-06 17:00:00,941.14,946.99,931.78,933.09,7595
2025-01-06 21:00:00,933.1,936.87,931.92,935.62,4311
2025-01-07 01:00:00,937.01,937.81,934.15,934.56,5351
2025-01-07 05:00:00,934.46,942.51,933.21,939.49,5020
2025-01-07 09:00:00,939.15,949.09,939.15,948.69,5184
2025-01-07 13:00:00,948.61,956.45,944.84,951.86,6143
2025-01-07 17:00:00,949.57,955.62,945.26,952.14,8321
2025-01-07 21:00:00,952.15,956.5,949.04,949.14,4004
2025-01-08 01:00:00,953.24,955.42,946.26,949.41,5611
2025-01-08 05:00:00,949.23,955.03,946.56,953.98,5656
2025-01-08 09:00:00,954.01,960.19,948.62,957.87,6179
2025-01-08 13:00:00,957.9,958.88,949.87,952.54,8640
2025-01-08 17:00:00,952.08,960.76,951.64,954.17,7296
2025-01-08 21:00:00,954.2,958.99,953.44,955.34,3381
2025-01-09 01:00:00,957.39,958.8,951.91,953.56,5501
2025-01-09 05:00:00,953.55,957.21,951.8,954.07,5213
2025-01-09 09:00:00,954.08,958.61,949.72,953.63,6126
2025-01-09 13:00:00,953.63,960.01,950.0,951.05,5020
2025-01-10 01:00:00,961.37,964.27,957.49,962.63,4599
2025-01-10 05:00:00,962.48,964.45,959.38,961.22,5022
2025-01-10 09:00:00,961.25,968.12,957.91,963.62,6872
2025-01-10 13:00:00,963.47,968.82,950.85,962.36,7623
2025-01-10 17:00:00,962.47,966.9,956.63,962.02,8195
2025-01-10 21:00:00,962.04,963.18,959.38,961.41,4199
2025-01-13 01:00:00,959.53,965.64,959.52,964.35,5970
2025-01-13 05:00:00,964.3,966.2,961.7,965.18,5618
2025-01-13 09:00:00,965.19,968.87,957.6,964.4,7287
2025-01-13 13:00:00,964.4,965.14,954.4,964.83,6689
2025-01-13 17:00:00,964.8,964.98,954.44,955.12,6674
2025-01-13 21:00:00,955.1,956.55,952.26,953.25,3016
2025-01-14 01:00:00,953.41,959.14,953.41,958.74,4778
2025-01-14 05:00:00,958.74,961.24,958.04,960.61,5369
2025-01-14 09:00:00,961.01,962.53,952.52,953.17,6562
2025-01-14 13:00:00,953.18,953.62,939.36,939.85,4927
2025-01-14 17:00:00,939.65,945.13,936.81,939.53,3839
2025-01-14 21:00:00,939.53,940.8,936.87,940.58,1388
2025-01-15 01:00:00,938.2,943.18,938.01,938.2,2553
2025-01-15 05:00:00,938.22,938.54,934.32,936.14,1773
2025-01-15 09:00:00,935.86,943.47,935.38,941.3,3753
2025-01-15 13:00:00,941.59,947.8,936.69,938.85,6094
2025-01-15 17:00:00,938.93,939.45,932.4,938.58,5115
2025-01-15 21:00:00,938.54,941.79,938.54,940.22,2010
2025-01-16 01:00:00,939.94,944.66,939.65,940.05,4344
2025-01-16 05:00:00,939.95,944.92,936.75,944.67,2273
2025-01-16 09:00:00,944.61,948.84,940.77,942.58,6995
2025-01-16 13:00:00,942.59,948.74,939.42,940.29,8217
2025-01-16 17:00:00,940.62,946.57,935.07,935.54,6763
2025-01-16 21:00:00,935.49,936.64,932.55,935.54,2991
2025-01-17 01:00:00,936.47,939.92,932.56,937.31,5055
2025-01-17 05:00:00,937.3,940.81,934.08,934.87,5465
2025-01-17 09:00:00,934.79,944.18,932.9,942.2,6630
2025-01-17 13:00:00,942.21,947.85,937.99,942.0,6823
2025-01-17 17:00:00,941.92,945.31,941.11,941.94,6908
2025-01-17 21:00:00,941.95,942.94,939.0,939.08,4162
2025-01-20 01:00:00,942.04,943.35,934.48,943.2,5986
2025-01-20 05:00:00,943.21,946.09,939.28,939.97,6085
2025-01-20 09:00:00,939.96,946.42,937.3,941.13,7785
2025-01-20 13:00:00,941.12,947.67,938.79,943.28,7553
2025-01-20 17:00:00,942.49,942.55,941.25,941.62,35
2025-01-21 01:00:00,944.1,949.06,937.79,947.47,7080
2025-01-21 05:00:00,947.45,950.08,942.02,942.26,5988
2025-01-21 09:00:00,942.27,943.2,936.46,939.6,7312
2025-01-21 13:00:00,939.61,951.2,937.06,947.37,7663
2025-01-21 17:00:00,947.38,950.78,944.82,947.6,7402
2025-01-21 21:00:00,947.67,947.92,944.12,944.65,3609
2025-01-22 01:00:00,945.56,950.35,944.61,949.13,4921
2025-01-22 05:00:00,949.14,952.11,946.12,946.68,4782
2025-01-22 09:00:00,946.28,953.26,942.92,950.12,7429
2025-01-22 13:00:00,950.05,952.49,943.67,949.21,8223
2025-01-22 17:00:00,948.78,953.96,945.63,952.76,7423
2025-01-22 21:00:00,952.77,953.11,946.4,946.55,3422
2025-01-23 01:00:00,949.3,951.26,942.99,944.61,4953
2025-01-23 05:00:00,944.64,945.67,941.13,941.38,5086
2025-01-23 09:00:00,941.43,950.85,939.6,950.59,6556
2025-01-23 13:00:00,950.74,952.6,943.11,945.85,7915
2025-01-23 17:00:00,945.92,951.06,941.45,947.67,7730
2025-01-23 21:00:00,947.64,948.26,942.17,943.29,4101
2025-01-24 01:00:00,945.96,957.56,944.96,957.39,5224
2025-01-24 05:00:00,957.48,959.98,952.88,955.47,4362
2025-01-24 09:00:00,955.33,959.01,947.91,949.69,7046
2025-01-24 13:00:00,949.6,954.97,947.26,952.04,6323
2025-01-24 17:00:00,952.19,954.1,948.31,951.86,5612
2025-01-24 21:00:00,951.87,952.38,947.86,948.4,3841
2025-01-27 01:00:00,946.6,949.23,941.43,945.34,7832
2025-01-27 05:00:00,945.52,947.82,941.92,944.07,7708
2025-01-27 09:00:00,944.07,948.02,938.03,946.26,8502
2025-01-27 13:00:00,946.06,952.09,945.21,950.23,6534
2025-01-27 17:00:00,950.25,951.54,942.65,946.67,6065
2025-01-27 21:00:00,946.67,948.4,946.24,946.91,3163
2025-01-28 01:00:00,948.2,949.27,942.25,942.35,6055
2025-01-28 05:00:00,942.38,945.06,941.05,941.54,5463
2025-01-28 09:00:00,940.82,949.42,938.03,945.09,7263
2025-01-28 13:00:00,945.14,946.24,937.1,941.43,6090
2025-01-28 17:00:00,941.5,946.54,939.8,943.5,6735
2025-01-28 21:00:00,943.51,946.18,942.73,943.01,3817
2025-01-29 01:00:00,942.3,944.95,939.92,941.94,4284
2025-01-29 05:00:00,941.95,945.36,939.52,942.63,5306
2025-01-29 09:00:00,942.57,950.1,939.25,943.5,7105
2025-01-29 13:00:00,943.56,952.33,942.79,950.26,6061
2025-01-29 17:00:00,950.26,954.14,945.62,945.94,7240
2025-01-29 21:00:00,946.1,951.68,946.1,947.44,5679
2025-01-30 01:00:00,952.8,958.04,951.09,955.55,3336
2025-01-30 05:00:00,955.58,958.65,955.15,956.89,4338
2025-01-30 09:00:00,956.89,963.48,952.42,960.57,6974
2025-01-30 13:00:00,960.6,968.22,958.86,963.56,6098
2025-01-30 17:00:00,963.99,972.76,962.86,970.84,7199
2025-01-30 21:00:00,970.48,971.27,964.65,967.65,4981
2025-01-31 01:00:00,970.35,973.59,966.52,970.05,4860
2025-01-31 05:00:00,970.07,973.94,969.09,970.91,5217
2025-01-31 09:00:00,971.18,980.36,966.61,979.94,8091
2025-01-31 13:00:00,979.95,981.26,971.99,976.29,8140
2025-01-31 17:00:00,976.49,985.73,974.92,981.82,8227
2025-01-31 21:00:00,981.81,984.64,978.76,981.43,5155
2025-02-03 01:00:00,975.57,979.4,960.14,967.95,7605
2025-02-03 05:00:00,968.02,970.92,962.91,969.04,7167
2025-02-03 09:00:00,969.06,972.39,961.04,971.07,8635
2025-02-03 13:00:00,971.08,977.05,960.53,965.58,7588
2025-02-03 17:00:00,965.46,970.22,958.4,966.19,8513
2025-02-03 21:00:00,966.2,970.02,964.26,964.73,3691
2025-02-04 01:00:00,968.35,972.44,965.41,970.89,5597
2025-02-04 05:00:00,970.9,971.32,958.54,964.75,5723
2025-02-04 09:00:00,964.69,968.44,959.9,964.92,7698
2025-02-04 13:00:00,964.93,977.02,961.77,968.93,8256
2025-02-04 17:00:00,968.93,976.01,967.52,970.6,9356
2025-02-04 21:00:00,970.7,970.94,965.89,966.17,5665
2025-02-05 01:00:00,967.9,973.85,967.24,972.85,5056
2025-02-05 05:00:00,972.71,975.17,971.11,973.77,6189
2025-02-05 09:00:00,973.69,984.92,969.13,977.9,7114
2025-02-05 13:00:00,977.87,991.4,976.84,982.68,7670
2025-02-05 17:00:00,984.52,989.9,979.31,984.71,7336
2025-02-05 21:00:00,984.67,986.55,981.77,982.73,4206
2025-02-06 01:00:00,980.94,988.83,979.54,987.55,4205
2025-02-06 05:00:00,987.59,991.07,983.55,983.91,4811
2025-02-06 09:00:00,984.05,992.05,977.17,987.3,7146
2025-02-06 13:00:00,987.24,996.91,980.67,981.65,7137
2025-02-06 17:00:00,981.53,992.14,980.09,987.7,5619
2025-02-06 21:00:00,987.7,989.87,985.69,986.31,3626
2025-02-07 01:00:00,988.23,993.29,987.04,992.66,4677
2025-02-07 05:00:00,992.71,994.16,985.92,990.65,3987
2025-02-07 09:00:00,990.72,999.9,989.77,995.21,7373
2025-02-07 13:00:00,995.06,997.23,984.5,992.87,7439
2025-02-07 17:00:00,991.38,995.09,979.06,984.89,8701
2025-02-07 21:00:00,984.99,985.47,972.16,973.94,4110
2025-02-10 01:00:00,971.98,982.96,971.53,980.97,4994
2025-02-10 05:00:00,980.94,984.35,978.97,983.69,4642
2025-02-10 09:00:00,983.68,991.38,983.16,988.14,6639
2025-02-10 13:00:00,988.13,992.14,983.05,989.62,7282
2025-02-10 17:00:00,989.75,994.62,986.46,990.31,6335
2025-02-10 21:00:00,990.23,991.01,985.44,986.88,2615
2025-02-11 01:00:00,989.84,994.43,984.73,987.12,6104
2025-02-11 05:00:00,987.09,990.95,985.88,989.75,5456
2025-02-11 09:00:00,989.83,990.41,981.59,982.49,7957
2025-02-11 13:00:00,982.51,987.59,977.4,984.77,8330
2025-02-11 17:00:00,984.66,990.83,981.35,987.3,6848
2025-02-11 21:00:00,987.4,988.32,983.04,983.52,3319
2025-02-12 01:00:00,990.28,992.64,982.26,985.27,5028
2025-02-12 05:00:00,985.2,991.32,980.96,991.09,5319
2025-02-12 09:00:00,991.27,992.32,981.17,985.88,8860
2025-02-12 13:00:00,985.9,997.95,983.64,996.47,8129
2025-02-12 17:00:00,996.67,1000.53,991.78,994.6,6748
2025-02-12 21:00:00,994.55,996.92,991.32,993.41,3176
2025-02-13 01:00:00,994.97,1000.27,994.36,996.47,6092
2025-02-13 05:00:00,996.41,1002.22,995.62,1001.53,4596
2025-02-13 09:00:00,999.0,1004.83,995.65,1001.88,7974
2025-02-13 13:00:00,1001.91,1004.36,987.96,993.05,6531
2025-02-13 17:00:00,993.1,1000.69,992.89,998.43,6661
2025-02-13 21:00:00,995.91,1002.07,995.58,997.85,2771
2025-02-14 01:00:00,1001.95,1005.53,997.37,998.69,5078
2025-02-14 05:00:00,998.74,1008.14,996.9,1007.14,6545
2025-02-14 09:00:00,1007.14,1009.58,1000.25,1005.31,7384
2025-02-14 13:00:00,1005.33,1006.13,994.25,994.63,8787
2025-02-14 17:00:00,995.03,995.12,982.0,983.04,7925
2025-02-14 21:00:00,983.04,983.26,975.47,978.5,5591
2025-02-17 01:00:00,977.04,990.32,977.04,987.78,6394
2025-02-17 05:00:00,987.79,989.06,983.3,986.69,8093
2025-02-17 09:00:00,986.2,989.63,979.89,988.63,8558
2025-02-17 13:00:00,988.65,990.56,977.07,977.5,7108
2025-02-17 17:00:00,977.6,982.36,976.55,982.27,6511
2025-02-17 21:00:00,981.26,982.2,979.61,981.52,296
2025-02-18 01:00:00,979.82,984.32,976.42,984.19,7856
2025-02-18 05:00:00,984.23,986.41,981.02,985.5,7440
2025-02-18 09:00:00,985.04,988.52,980.66,986.02,9525
2025-02-18 13:00:00,986.05,986.59,977.75,981.58,7241
2025-02-18 17:00:00,981.6,985.26,976.25,981.22,8131
2025-02-18 21:00:00,981.23,984.63,979.12,983.49,5018
2025-02-19 01:00:00,984.19,984.19,974.37,975.96,6621
2025-02-19 05:00:00,975.97,978.67,971.85,976.49,5746
2025-02-19 09:00:00,976.05,985.1,973.33,980.13,6551
2025-02-19 13:00:00,980.13,983.04,970.68,972.38,8671
2025-02-19 17:00:00,972.23,975.89,966.61,969.98,7611
2025-02-19 21:00:00,970.01,974.8,968.79,971.82,4210
2025-02-20 01:00:00,972.37,976.21,967.66,975.32,5720
2025-02-20 05:00:00,975.39,977.73,971.93,974.81,4899
2025-02-20 09:00:00,974.26,980.06,972.48,975.5,7089
2025-02-20 13:00:00,975.51,980.72,972.19,976.82,8435
2025-02-20 17:00:00,976.46,981.4,974.77,979.86,7660
2025-02-20 21:00:00,978.65,980.51,976.52,978.81,4775
2025-02-21 01:00:00,980.21,981.34,973.78,976.18,5157
2025-02-21 05:00:00,976.08,976.18,969.31,969.96,7109
2025-02-21 09:00:00,969.39,976.23,965.03,968.1,7128
2025-02-21 13:00:00,968.11,983.4,968.02,973.74,9114
2025-02-21 17:00:00,972.65,976.24,967.89,970.3,8988
2025-02-21 21:00:00,970.31,970.86,966.08,970.34,5484
2025-02-24 01:00:00,970.85,978.5,970.41,978.1,7917
2025-02-24 05:00:00,978.09,979.27,972.45,973.81,6978
2025-02-24 09:00:00,973.04,975.27,963.08,964.59,8597
2025-02-24 13:00:00,964.61,972.37,962.67,964.14,8578
2025-02-24 17:00:00,963.6,966.36,960.3,965.58,8751
2025-02-24 21:00:00,965.57,969.23,963.56,968.58,5159
